"cohort","profile_id","method","profile_mae","barrier_abs_error"
"E018_exposed_development","501342f57224d0bcdd7fa58e253bc017","zero_shot_active","0.5525302450891533","0.6921409796142752"
"E018_exposed_development","59cb084cc624169a112aed29c52794ca","equal_spacing_interpolation","1.0853233518808134","1.252241752226837"
"E018_exposed_development","59cb084cc624169a112aed29c52794ca","learned_active","0.7518985217324247","1.725321354450947"
"E018_exposed_development","59cb084cc624169a112aed29c52794ca","learned_equal","1.835420317529957","1.91725338986007"
"E018_exposed_development","59cb084cc624169a112aed29c52794ca","learned_variance","1.986179843580454","2.630235556476258"
"E018_exposed_development","59cb084cc624169a112aed29c52794ca","path_gp_active","0.9762362379723905","0.7605506599714866"
"E018_exposed_development","59cb084cc624169a112aed29c52794ca","path_gp_variance","0.8473937661099183","0.6047043578555309"
"E018_exposed_development","59cb084cc624169a112aed29c52794ca","random_path_gp","1.2339464294193303","1.1362936677858386"
"E018_exposed_development","59cb084cc624169a112aed29c52794ca","zero_shot_active","0.7270276251456252","1.4517470183714432"
"E018_exposed_development","60d3fd5b0f8954883a4125da4cb682c0","equal_spacing_interpolation","0.45429444454081636","0.1408442216052208"
"E018_exposed_development","60d3fd5b0f8954883a4125da4cb682c0","learned_active","0.19801682267926402","0.09486234655223136"
"E018_exposed_development","60d3fd5b0f8954883a4125da4cb682c0","learned_equal","0.07211025402316294","0.05276118751389047"
"E018_exposed_development","60d3fd5b0f8954883a4125da4cb682c0","learned_variance","0.07512694551814833","0.056494708388820314"
"E018_exposed_development","60d3fd5b0f8954883a4125da4cb682c0","path_gp_active","0.44589013220849233","0.15612726454855874"
"E018_exposed_development","60d3fd5b0f8954883a4125da4cb682c0","path_gp_variance","0.6928064094831758","0.4296335781982634"
"E018_exposed_development","60d3fd5b0f8954883a4125da4cb682c0","random_path_gp","0.4312126725632477","0.17766032230068546"
"E018_exposed_development","60d3fd5b0f8954883a4125da4cb682c0","zero_shot_active","0.16435919365157675","0.02370543472155484"
"E018_exposed_development","787cfe4adead3328ceb7a3fdc544ccfd","equal_spacing_interpolation","0.4957272120243741","0.004532451392151415"
"E018_exposed_development","787cfe4adead3328ceb7a3fdc544ccfd","learned_active","0.45128899979301546","0.1200153810204938"
"E018_exposed_development","787cfe4adead3328ceb7a3fdc544ccfd","learned_equal","0.2438054249072381","0.16772610914008856"
"E018_exposed_development","787cfe4adead3328ceb7a3fdc544ccfd","learned_variance","0.29362962847981305","0.004532451392151415"
"E018_exposed_development","787cfe4adead3328ceb7a3fdc544ccfd","path_gp_active","0.7371125648577648","0.007086773499775045"
"E018_exposed_development","787cfe4adead3328ceb7a3fdc544ccfd","path_gp_variance","0.8039759902652334","0.004532451392151415"
"E018_exposed_development","787cfe4adead3328ceb7a3fdc544ccfd","random_path_gp","0.8866730542358325","0.9837809555447169"
"E018_exposed_development","787cfe4adead3328ceb7a3fdc544ccfd","zero_shot_active","0.6798555415368114","0.1200153810204938"
"E018_exposed_development","815658824644cde051068cc44e72a5c5","equal_spacing_interpolation","0.2971411127186406","0.0"
"E018_exposed_development","815658824644cde051068cc44e72a5c5","learned_active","0.9852986521181569","1.964363154600866"
"E018_exposed_development","815658824644cde051068cc44e72a5c5","learned_equal","0.27394271994480573","0.6215052542680768"
"E018_exposed_development","815658824644cde051068cc44e72a5c5","learned_variance","0.18755157416284293","0.5466326340593373"
"E018_exposed_development","815658824644cde051068cc44e72a5c5","path_gp_active","0.5223433639099325","0.0"
"E018_exposed_development","815658824644cde051068cc44e72a5c5","path_gp_variance","0.4459144507214814","0.08482982867072675"
"E018_exposed_development","815658824644cde051068cc44e72a5c5","random_path_gp","0.5324533177212916","0.35127378960750216"
"E018_exposed_development","815658824644cde051068cc44e72a5c5","zero_shot_active","1.6579085760704373","2.66829965835515"
"E018_exposed_development","826ddda52a29e8c5a48fe167c5bd0a69","equal_spacing_interpolation","0.34585682026146164","0.012789478176273406"
