method,budget,metric,error_kcal_mol,cumulative_fraction,profile_count
zero_shot_active,6,profile_mae,2.278391406482278,0.983,1000
zero_shot_active,6,profile_mae,2.3038870776734117,0.984,1000
zero_shot_active,6,profile_mae,2.372735043031518,0.985,1000
zero_shot_active,6,profile_mae,2.463332459464352,0.986,1000
zero_shot_active,6,profile_mae,2.61340871614539,0.987,1000
zero_shot_active,6,profile_mae,2.7775952260810537,0.988,1000
zero_shot_active,6,profile_mae,3.619918668945399,0.989,1000
zero_shot_active,6,profile_mae,3.6271652933163017,0.99,1000
zero_shot_active,6,profile_mae,3.675019039337471,0.991,1000
zero_shot_active,6,profile_mae,3.793755328885465,0.992,1000
zero_shot_active,6,profile_mae,4.002915127739218,0.993,1000
zero_shot_active,6,profile_mae,4.080685402570328,0.994,1000
zero_shot_active,6,profile_mae,4.996466238660051,0.995,1000
zero_shot_active,6,profile_mae,5.137452087895944,0.996,1000
zero_shot_active,6,profile_mae,5.462453094464053,0.997,1000
zero_shot_active,6,profile_mae,5.557383878865143,0.998,1000
zero_shot_active,6,profile_mae,7.341105559708723,0.999,1000
zero_shot_active,6,profile_mae,10.95672247632612,1.0,1000
zero_shot_active,6,barrier_abs_error,0.0,0.001,1000
zero_shot_active,6,barrier_abs_error,0.0,0.002,1000
zero_shot_active,6,barrier_abs_error,0.0,0.003,1000
zero_shot_active,6,barrier_abs_error,0.0,0.004,1000
zero_shot_active,6,barrier_abs_error,0.0,0.005,1000
zero_shot_active,6,barrier_abs_error,0.0,0.006,1000
zero_shot_active,6,barrier_abs_error,0.0,0.007,1000
zero_shot_active,6,barrier_abs_error,0.0,0.008,1000
zero_shot_active,6,barrier_abs_error,0.0,0.009,1000
zero_shot_active,6,barrier_abs_error,0.0,0.01,1000
zero_shot_active,6,barrier_abs_error,0.0,0.011,1000
zero_shot_active,6,barrier_abs_error,0.0,0.012,1000
zero_shot_active,6,barrier_abs_error,0.0,0.013,1000
zero_shot_active,6,barrier_abs_error,0.0,0.014,1000
zero_shot_active,6,barrier_abs_error,0.0,0.015,1000
zero_shot_active,6,barrier_abs_error,0.0,0.016,1000
zero_shot_active,6,barrier_abs_error,0.0,0.017,1000
zero_shot_active,6,barrier_abs_error,0.0,0.018,1000
zero_shot_active,6,barrier_abs_error,0.0,0.019,1000
zero_shot_active,6,barrier_abs_error,0.0,0.02,1000
zero_shot_active,6,barrier_abs_error,0.0,0.021,1000
zero_shot_active,6,barrier_abs_error,0.0,0.022,1000
zero_shot_active,6,barrier_abs_error,0.0,0.023,1000
zero_shot_active,6,barrier_abs_error,0.0,0.024,1000
zero_shot_active,6,barrier_abs_error,0.0,0.025,1000
zero_shot_active,6,barrier_abs_error,0.0,0.026,1000
zero_shot_active,6,barrier_abs_error,0.0,0.027,1000
zero_shot_active,6,barrier_abs_error,0.0,0.028,1000
zero_shot_active,6,barrier_abs_error,0.0,0.029,1000
zero_shot_active,6,barrier_abs_error,0.0,0.03,1000
zero_shot_active,6,barrier_abs_error,0.0,0.031,1000
zero_shot_active,6,barrier_abs_error,0.0,0.032,1000
zero_shot_active,6,barrier_abs_error,0.0,0.033,1000
zero_shot_active,6,barrier_abs_error,0.0,0.034,1000
zero_shot_active,6,barrier_abs_error,0.0,0.035,1000
zero_shot_active,6,barrier_abs_error,0.0,0.036,1000
zero_shot_active,6,barrier_abs_error,0.0,0.037,1000
zero_shot_active,6,barrier_abs_error,0.0,0.038,1000
zero_shot_active,6,barrier_abs_error,0.0,0.039,1000
zero_shot_active,6,barrier_abs_error,0.0,0.04,1000
zero_shot_active,6,barrier_abs_error,0.0,0.041,1000
zero_shot_active,6,barrier_abs_error,0.0,0.042,1000
zero_shot_active,6,barrier_abs_error,0.0,0.043,1000
zero_shot_active,6,barrier_abs_error,0.0,0.044,1000
zero_shot_active,6,barrier_abs_error,0.0,0.045,1000
zero_shot_active,6,barrier_abs_error,0.0,0.046,1000
zero_shot_active,6,barrier_abs_error,0.0,0.047,1000
zero_shot_active,6,barrier_abs_error,0.0,0.048,1000
zero_shot_active,6,barrier_abs_error,0.0,0.049,1000
zero_shot_active,6,barrier_abs_error,0.0,0.05,1000
zero_shot_active,6,barrier_abs_error,0.0,0.051,1000
zero_shot_active,6,barrier_abs_error,0.0,0.052,1000
zero_shot_active,6,barrier_abs_error,0.0,0.053,1000
zero_shot_active,6,barrier_abs_error,0.0,0.054,1000
zero_shot_active,6,barrier_abs_error,0.0,0.055,1000
zero_shot_active,6,barrier_abs_error,0.0,0.056,1000
zero_shot_active,6,barrier_abs_error,0.0,0.057,1000
zero_shot_active,6,barrier_abs_error,0.0,0.058,1000
zero_shot_active,6,barrier_abs_error,0.0,0.059,1000
zero_shot_active,6,barrier_abs_error,0.0,0.06,1000
zero_shot_active,6,barrier_abs_error,0.0,0.061,1000
zero_shot_active,6,barrier_abs_error,0.0,0.062,1000
zero_shot_active,6,barrier_abs_error,0.0,0.063,1000
zero_shot_active,6,barrier_abs_error,0.0,0.064,1000
zero_shot_active,6,barrier_abs_error,0.0,0.065,1000
zero_shot_active,6,barrier_abs_error,0.0,0.066,1000
zero_shot_active,6,barrier_abs_error,0.0,0.067,1000
zero_shot_active,6,barrier_abs_error,0.0,0.068,1000
zero_shot_active,6,barrier_abs_error,0.0,0.069,1000
zero_shot_active,6,barrier_abs_error,0.0,0.07,1000
zero_shot_active,6,barrier_abs_error,0.0,0.071,1000
zero_shot_active,6,barrier_abs_error,0.0,0.072,1000
zero_shot_active,6,barrier_abs_error,0.0,0.073,1000
zero_shot_active,6,barrier_abs_error,0.0,0.074,1000
zero_shot_active,6,barrier_abs_error,0.0,0.075,1000
zero_shot_active,6,barrier_abs_error,0.0,0.076,1000
zero_shot_active,6,barrier_abs_error,0.0,0.077,1000
zero_shot_active,6,barrier_abs_error,0.0,0.078,1000
zero_shot_active,6,barrier_abs_error,0.0,0.079,1000
zero_shot_active,6,barrier_abs_error,0.0,0.08,1000
zero_shot_active,6,barrier_abs_error,0.0,0.081,1000
zero_shot_active,6,barrier_abs_error,0.0,0.082,1000
zero_shot_active,6,barrier_abs_error,0.0,0.083,1000
zero_shot_active,6,barrier_abs_error,0.0,0.084,1000
zero_shot_active,6,barrier_abs_error,0.0,0.085,1000
zero_shot_active,6,barrier_abs_error,0.0,0.086,1000
zero_shot_active,6,barrier_abs_error,0.0,0.087,1000
zero_shot_active,6,barrier_abs_error,0.0,0.088,1000
zero_shot_active,6,barrier_abs_error,0.0,0.089,1000
zero_shot_active,6,barrier_abs_error,0.0,0.09,1000
zero_shot_active,6,barrier_abs_error,0.0,0.091,1000
zero_shot_active,6,barrier_abs_error,0.0,0.092,1000
zero_shot_active,6,barrier_abs_error,0.0,0.093,1000
zero_shot_active,6,barrier_abs_error,0.0,0.094,1000
zero_shot_active,6,barrier_abs_error,0.0,0.095,1000
zero_shot_active,6,barrier_abs_error,0.0,0.096,1000
zero_shot_active,6,barrier_abs_error,0.0,0.097,1000
zero_shot_active,6,barrier_abs_error,0.0,0.098,1000
zero_shot_active,6,barrier_abs_error,0.0,0.099,1000
zero_shot_active,6,barrier_abs_error,0.0,0.1,1000
zero_shot_active,6,barrier_abs_error,0.0,0.101,1000
zero_shot_active,6,barrier_abs_error,0.0,0.102,1000
zero_shot_active,6,barrier_abs_error,0.0,0.103,1000
zero_shot_active,6,barrier_abs_error,0.0,0.104,1000
zero_shot_active,6,barrier_abs_error,0.0,0.105,1000
zero_shot_active,6,barrier_abs_error,0.0,0.106,1000
zero_shot_active,6,barrier_abs_error,0.0,0.107,1000
zero_shot_active,6,barrier_abs_error,0.0,0.108,1000
zero_shot_active,6,barrier_abs_error,0.0,0.109,1000
zero_shot_active,6,barrier_abs_error,0.0,0.11,1000
zero_shot_active,6,barrier_abs_error,0.0,0.111,1000
zero_shot_active,6,barrier_abs_error,0.0,0.112,1000
zero_shot_active,6,barrier_abs_error,0.0,0.113,1000
zero_shot_active,6,barrier_abs_error,0.0,0.114,1000
zero_shot_active,6,barrier_abs_error,0.0,0.115,1000
zero_shot_active,6,barrier_abs_error,0.0,0.116,1000
zero_shot_active,6,barrier_abs_error,0.0,0.117,1000
zero_shot_active,6,barrier_abs_error,0.0,0.118,1000
zero_shot_active,6,barrier_abs_error,0.0,0.119,1000
zero_shot_active,6,barrier_abs_error,0.0,0.12,1000
zero_shot_active,6,barrier_abs_error,0.0,0.121,1000
zero_shot_active,6,barrier_abs_error,0.0,0.122,1000
zero_shot_active,6,barrier_abs_error,0.0,0.123,1000
zero_shot_active,6,barrier_abs_error,0.0,0.124,1000
zero_shot_active,6,barrier_abs_error,0.0,0.125,1000
zero_shot_active,6,barrier_abs_error,0.0,0.126,1000
zero_shot_active,6,barrier_abs_error,0.0,0.127,1000
zero_shot_active,6,barrier_abs_error,0.0,0.128,1000
zero_shot_active,6,barrier_abs_error,0.0,0.129,1000
zero_shot_active,6,barrier_abs_error,0.0,0.13,1000
zero_shot_active,6,barrier_abs_error,0.0,0.131,1000
zero_shot_active,6,barrier_abs_error,0.0,0.132,1000
zero_shot_active,6,barrier_abs_error,0.0,0.133,1000
zero_shot_active,6,barrier_abs_error,0.0,0.134,1000
zero_shot_active,6,barrier_abs_error,0.0,0.135,1000
zero_shot_active,6,barrier_abs_error,0.0,0.136,1000
zero_shot_active,6,barrier_abs_error,0.0,0.137,1000
zero_shot_active,6,barrier_abs_error,0.0,0.138,1000
zero_shot_active,6,barrier_abs_error,0.0,0.139,1000
zero_shot_active,6,barrier_abs_error,0.0,0.14,1000
zero_shot_active,6,barrier_abs_error,0.0,0.141,1000
zero_shot_active,6,barrier_abs_error,0.0,0.142,1000
zero_shot_active,6,barrier_abs_error,0.0,0.143,1000
zero_shot_active,6,barrier_abs_error,0.0,0.144,1000
zero_shot_active,6,barrier_abs_error,0.0,0.145,1000
zero_shot_active,6,barrier_abs_error,0.0,0.146,1000
zero_shot_active,6,barrier_abs_error,0.0,0.147,1000
zero_shot_active,6,barrier_abs_error,0.0,0.148,1000
zero_shot_active,6,barrier_abs_error,0.0,0.149,1000
zero_shot_active,6,barrier_abs_error,0.0,0.15,1000
zero_shot_active,6,barrier_abs_error,0.0,0.151,1000
zero_shot_active,6,barrier_abs_error,0.0,0.152,1000
zero_shot_active,6,barrier_abs_error,0.0,0.153,1000
zero_shot_active,6,barrier_abs_error,0.0,0.154,1000
zero_shot_active,6,barrier_abs_error,0.0,0.155,1000
zero_shot_active,6,barrier_abs_error,0.0,0.156,1000
zero_shot_active,6,barrier_abs_error,0.0,0.157,1000
zero_shot_active,6,barrier_abs_error,0.0,0.158,1000
zero_shot_active,6,barrier_abs_error,0.0,0.159,1000
zero_shot_active,6,barrier_abs_error,0.0,0.16,1000
zero_shot_active,6,barrier_abs_error,0.0,0.161,1000
zero_shot_active,6,barrier_abs_error,0.0,0.162,1000
zero_shot_active,6,barrier_abs_error,0.0,0.163,1000
zero_shot_active,6,barrier_abs_error,0.0,0.164,1000
zero_shot_active,6,barrier_abs_error,0.0,0.165,1000
zero_shot_active,6,barrier_abs_error,0.0,0.166,1000
zero_shot_active,6,barrier_abs_error,0.0,0.167,1000
zero_shot_active,6,barrier_abs_error,0.0,0.168,1000
zero_shot_active,6,barrier_abs_error,0.0,0.169,1000
zero_shot_active,6,barrier_abs_error,0.0,0.17,1000
zero_shot_active,6,barrier_abs_error,0.0,0.171,1000
zero_shot_active,6,barrier_abs_error,0.0,0.172,1000
zero_shot_active,6,barrier_abs_error,0.0,0.173,1000
zero_shot_active,6,barrier_abs_error,0.0,0.174,1000
zero_shot_active,6,barrier_abs_error,0.0,0.175,1000
zero_shot_active,6,barrier_abs_error,0.0,0.176,1000
zero_shot_active,6,barrier_abs_error,0.0,0.177,1000
zero_shot_active,6,barrier_abs_error,0.0,0.178,1000
zero_shot_active,6,barrier_abs_error,0.0,0.179,1000
zero_shot_active,6,barrier_abs_error,0.0,0.18,1000
zero_shot_active,6,barrier_abs_error,0.0,0.181,1000
zero_shot_active,6,barrier_abs_error,0.0,0.182,1000
zero_shot_active,6,barrier_abs_error,0.0,0.183,1000
zero_shot_active,6,barrier_abs_error,0.0,0.184,1000
zero_shot_active,6,barrier_abs_error,0.0,0.185,1000
zero_shot_active,6,barrier_abs_error,0.0,0.186,1000
zero_shot_active,6,barrier_abs_error,0.0,0.187,1000
zero_shot_active,6,barrier_abs_error,0.0,0.188,1000
zero_shot_active,6,barrier_abs_error,0.0,0.189,1000
zero_shot_active,6,barrier_abs_error,0.0,0.19,1000
zero_shot_active,6,barrier_abs_error,0.0,0.191,1000
zero_shot_active,6,barrier_abs_error,0.0,0.192,1000
zero_shot_active,6,barrier_abs_error,0.0,0.193,1000
zero_shot_active,6,barrier_abs_error,0.0,0.194,1000
zero_shot_active,6,barrier_abs_error,0.0,0.195,1000
zero_shot_active,6,barrier_abs_error,0.0,0.196,1000
zero_shot_active,6,barrier_abs_error,0.0,0.197,1000
zero_shot_active,6,barrier_abs_error,0.0,0.198,1000
zero_shot_active,6,barrier_abs_error,0.0,0.199,1000
zero_shot_active,6,barrier_abs_error,0.0,0.2,1000
zero_shot_active,6,barrier_abs_error,0.0,0.201,1000
zero_shot_active,6,barrier_abs_error,0.0,0.202,1000
zero_shot_active,6,barrier_abs_error,0.0,0.203,1000
zero_shot_active,6,barrier_abs_error,0.0,0.204,1000
zero_shot_active,6,barrier_abs_error,0.0,0.205,1000
zero_shot_active,6,barrier_abs_error,0.0,0.206,1000
zero_shot_active,6,barrier_abs_error,0.0,0.207,1000
zero_shot_active,6,barrier_abs_error,0.0,0.208,1000
zero_shot_active,6,barrier_abs_error,0.0,0.209,1000
zero_shot_active,6,barrier_abs_error,0.0,0.21,1000
zero_shot_active,6,barrier_abs_error,0.0,0.211,1000
zero_shot_active,6,barrier_abs_error,0.0,0.212,1000
zero_shot_active,6,barrier_abs_error,0.0,0.213,1000
zero_shot_active,6,barrier_abs_error,0.0,0.214,1000
zero_shot_active,6,barrier_abs_error,0.0,0.215,1000
zero_shot_active,6,barrier_abs_error,0.0,0.216,1000
zero_shot_active,6,barrier_abs_error,0.0,0.217,1000
zero_shot_active,6,barrier_abs_error,0.0,0.218,1000
zero_shot_active,6,barrier_abs_error,0.0,0.219,1000
zero_shot_active,6,barrier_abs_error,0.0,0.22,1000
zero_shot_active,6,barrier_abs_error,0.0,0.221,1000
zero_shot_active,6,barrier_abs_error,0.0,0.222,1000
zero_shot_active,6,barrier_abs_error,0.0,0.223,1000
zero_shot_active,6,barrier_abs_error,0.0,0.224,1000
zero_shot_active,6,barrier_abs_error,0.0,0.225,1000
zero_shot_active,6,barrier_abs_error,0.0,0.226,1000
zero_shot_active,6,barrier_abs_error,0.0,0.227,1000
zero_shot_active,6,barrier_abs_error,0.0,0.228,1000
zero_shot_active,6,barrier_abs_error,0.0,0.229,1000
zero_shot_active,6,barrier_abs_error,0.0,0.23,1000
zero_shot_active,6,barrier_abs_error,0.0,0.231,1000
zero_shot_active,6,barrier_abs_error,0.0,0.232,1000
zero_shot_active,6,barrier_abs_error,0.0,0.233,1000
zero_shot_active,6,barrier_abs_error,0.0,0.234,1000
zero_shot_active,6,barrier_abs_error,0.0,0.235,1000
zero_shot_active,6,barrier_abs_error,0.0,0.236,1000
zero_shot_active,6,barrier_abs_error,0.0,0.237,1000
zero_shot_active,6,barrier_abs_error,0.0,0.238,1000
zero_shot_active,6,barrier_abs_error,0.0,0.239,1000
zero_shot_active,6,barrier_abs_error,0.0,0.24,1000
zero_shot_active,6,barrier_abs_error,0.0,0.241,1000
zero_shot_active,6,barrier_abs_error,0.0,0.242,1000
zero_shot_active,6,barrier_abs_error,0.0,0.243,1000
zero_shot_active,6,barrier_abs_error,0.0,0.244,1000
zero_shot_active,6,barrier_abs_error,0.0,0.245,1000
zero_shot_active,6,barrier_abs_error,0.0,0.246,1000
zero_shot_active,6,barrier_abs_error,0.0,0.247,1000
zero_shot_active,6,barrier_abs_error,0.0,0.248,1000
zero_shot_active,6,barrier_abs_error,0.0,0.249,1000
zero_shot_active,6,barrier_abs_error,0.0,0.25,1000
zero_shot_active,6,barrier_abs_error,0.0,0.251,1000
zero_shot_active,6,barrier_abs_error,0.0,0.252,1000
zero_shot_active,6,barrier_abs_error,0.0,0.253,1000
zero_shot_active,6,barrier_abs_error,0.0,0.254,1000
zero_shot_active,6,barrier_abs_error,0.0,0.255,1000
zero_shot_active,6,barrier_abs_error,0.0,0.256,1000
zero_shot_active,6,barrier_abs_error,0.0,0.257,1000
zero_shot_active,6,barrier_abs_error,0.0,0.258,1000
zero_shot_active,6,barrier_abs_error,0.0,0.259,1000
zero_shot_active,6,barrier_abs_error,0.0,0.26,1000
zero_shot_active,6,barrier_abs_error,0.0,0.261,1000
zero_shot_active,6,barrier_abs_error,0.0,0.262,1000
zero_shot_active,6,barrier_abs_error,0.0,0.263,1000
zero_shot_active,6,barrier_abs_error,0.0,0.264,1000
zero_shot_active,6,barrier_abs_error,0.0,0.265,1000
zero_shot_active,6,barrier_abs_error,0.0,0.266,1000
zero_shot_active,6,barrier_abs_error,0.0,0.267,1000
zero_shot_active,6,barrier_abs_error,0.0,0.268,1000
zero_shot_active,6,barrier_abs_error,0.0,0.269,1000
zero_shot_active,6,barrier_abs_error,0.0,0.27,1000
zero_shot_active,6,barrier_abs_error,0.0,0.271,1000
zero_shot_active,6,barrier_abs_error,0.0,0.272,1000
zero_shot_active,6,barrier_abs_error,0.0,0.273,1000
zero_shot_active,6,barrier_abs_error,0.0,0.274,1000
zero_shot_active,6,barrier_abs_error,0.0,0.275,1000
zero_shot_active,6,barrier_abs_error,0.0,0.276,1000
zero_shot_active,6,barrier_abs_error,0.0,0.277,1000
zero_shot_active,6,barrier_abs_error,0.0,0.278,1000
zero_shot_active,6,barrier_abs_error,0.0,0.279,1000
zero_shot_active,6,barrier_abs_error,0.0,0.28,1000
zero_shot_active,6,barrier_abs_error,0.0,0.281,1000
zero_shot_active,6,barrier_abs_error,0.0,0.282,1000
zero_shot_active,6,barrier_abs_error,0.0,0.283,1000
zero_shot_active,6,barrier_abs_error,0.0,0.284,1000
zero_shot_active,6,barrier_abs_error,0.0,0.285,1000
zero_shot_active,6,barrier_abs_error,0.0,0.286,1000
zero_shot_active,6,barrier_abs_error,0.0,0.287,1000
zero_shot_active,6,barrier_abs_error,0.0,0.288,1000
zero_shot_active,6,barrier_abs_error,0.0,0.289,1000
zero_shot_active,6,barrier_abs_error,0.0,0.29,1000
zero_shot_active,6,barrier_abs_error,0.0,0.291,1000
zero_shot_active,6,barrier_abs_error,0.0,0.292,1000
zero_shot_active,6,barrier_abs_error,0.0,0.293,1000
zero_shot_active,6,barrier_abs_error,0.0,0.294,1000
zero_shot_active,6,barrier_abs_error,0.0,0.295,1000
zero_shot_active,6,barrier_abs_error,0.0,0.296,1000
zero_shot_active,6,barrier_abs_error,0.0,0.297,1000
zero_shot_active,6,barrier_abs_error,0.0,0.298,1000
zero_shot_active,6,barrier_abs_error,0.0,0.299,1000
zero_shot_active,6,barrier_abs_error,0.0,0.3,1000
zero_shot_active,6,barrier_abs_error,0.0,0.301,1000
zero_shot_active,6,barrier_abs_error,0.0,0.302,1000
zero_shot_active,6,barrier_abs_error,0.0,0.303,1000
zero_shot_active,6,barrier_abs_error,0.0,0.304,1000
zero_shot_active,6,barrier_abs_error,0.0,0.305,1000
zero_shot_active,6,barrier_abs_error,0.0,0.306,1000
zero_shot_active,6,barrier_abs_error,0.0,0.307,1000
zero_shot_active,6,barrier_abs_error,0.0,0.308,1000
zero_shot_active,6,barrier_abs_error,0.0,0.309,1000
zero_shot_active,6,barrier_abs_error,0.0,0.31,1000
zero_shot_active,6,barrier_abs_error,0.0,0.311,1000
zero_shot_active,6,barrier_abs_error,0.0,0.312,1000
zero_shot_active,6,barrier_abs_error,0.0,0.313,1000
zero_shot_active,6,barrier_abs_error,0.0,0.314,1000
zero_shot_active,6,barrier_abs_error,0.0,0.315,1000
zero_shot_active,6,barrier_abs_error,0.0,0.316,1000
zero_shot_active,6,barrier_abs_error,0.0,0.317,1000
zero_shot_active,6,barrier_abs_error,0.0,0.318,1000
zero_shot_active,6,barrier_abs_error,0.0,0.319,1000
zero_shot_active,6,barrier_abs_error,0.0,0.32,1000
zero_shot_active,6,barrier_abs_error,0.0,0.321,1000
zero_shot_active,6,barrier_abs_error,0.0,0.322,1000
zero_shot_active,6,barrier_abs_error,0.0,0.323,1000
zero_shot_active,6,barrier_abs_error,0.0,0.324,1000
zero_shot_active,6,barrier_abs_error,0.0,0.325,1000
zero_shot_active,6,barrier_abs_error,0.0,0.326,1000
zero_shot_active,6,barrier_abs_error,0.0,0.327,1000
zero_shot_active,6,barrier_abs_error,0.0,0.328,1000
zero_shot_active,6,barrier_abs_error,0.0,0.329,1000
zero_shot_active,6,barrier_abs_error,0.0,0.33,1000
zero_shot_active,6,barrier_abs_error,0.0,0.331,1000
zero_shot_active,6,barrier_abs_error,0.0,0.332,1000
zero_shot_active,6,barrier_abs_error,0.0,0.333,1000
zero_shot_active,6,barrier_abs_error,0.0,0.334,1000
zero_shot_active,6,barrier_abs_error,0.0,0.335,1000
zero_shot_active,6,barrier_abs_error,0.0,0.336,1000
zero_shot_active,6,barrier_abs_error,0.0,0.337,1000
zero_shot_active,6,barrier_abs_error,0.0,0.338,1000
zero_shot_active,6,barrier_abs_error,0.0,0.339,1000
zero_shot_active,6,barrier_abs_error,0.0,0.34,1000
zero_shot_active,6,barrier_abs_error,0.0,0.341,1000
zero_shot_active,6,barrier_abs_error,0.0,0.342,1000
zero_shot_active,6,barrier_abs_error,0.0,0.343,1000
zero_shot_active,6,barrier_abs_error,0.0,0.344,1000
zero_shot_active,6,barrier_abs_error,0.0,0.345,1000
zero_shot_active,6,barrier_abs_error,0.0,0.346,1000
zero_shot_active,6,barrier_abs_error,0.0,0.347,1000
zero_shot_active,6,barrier_abs_error,0.0,0.348,1000
zero_shot_active,6,barrier_abs_error,0.0,0.349,1000
zero_shot_active,6,barrier_abs_error,0.0,0.35,1000
zero_shot_active,6,barrier_abs_error,0.0,0.351,1000
zero_shot_active,6,barrier_abs_error,0.0,0.352,1000
zero_shot_active,6,barrier_abs_error,0.0,0.353,1000
zero_shot_active,6,barrier_abs_error,0.0,0.354,1000
zero_shot_active,6,barrier_abs_error,0.0,0.355,1000
zero_shot_active,6,barrier_abs_error,0.0,0.356,1000
zero_shot_active,6,barrier_abs_error,0.0,0.357,1000
zero_shot_active,6,barrier_abs_error,0.0,0.358,1000
zero_shot_active,6,barrier_abs_error,0.0,0.359,1000
zero_shot_active,6,barrier_abs_error,0.0,0.36,1000
zero_shot_active,6,barrier_abs_error,0.0,0.361,1000
zero_shot_active,6,barrier_abs_error,0.0,0.362,1000
zero_shot_active,6,barrier_abs_error,0.0,0.363,1000
zero_shot_active,6,barrier_abs_error,0.0,0.364,1000
zero_shot_active,6,barrier_abs_error,0.0,0.365,1000
zero_shot_active,6,barrier_abs_error,0.0,0.366,1000
zero_shot_active,6,barrier_abs_error,0.0,0.367,1000
zero_shot_active,6,barrier_abs_error,0.0,0.368,1000
zero_shot_active,6,barrier_abs_error,0.0,0.369,1000
zero_shot_active,6,barrier_abs_error,0.0,0.37,1000
zero_shot_active,6,barrier_abs_error,0.0,0.371,1000
zero_shot_active,6,barrier_abs_error,0.0,0.372,1000
zero_shot_active,6,barrier_abs_error,0.0,0.373,1000
zero_shot_active,6,barrier_abs_error,0.0,0.374,1000
zero_shot_active,6,barrier_abs_error,0.0,0.375,1000
zero_shot_active,6,barrier_abs_error,0.0,0.376,1000
zero_shot_active,6,barrier_abs_error,0.0,0.377,1000
zero_shot_active,6,barrier_abs_error,0.0,0.378,1000
zero_shot_active,6,barrier_abs_error,0.0,0.379,1000
zero_shot_active,6,barrier_abs_error,0.0,0.38,1000
zero_shot_active,6,barrier_abs_error,0.0,0.381,1000
zero_shot_active,6,barrier_abs_error,0.0,0.382,1000
zero_shot_active,6,barrier_abs_error,0.0,0.383,1000
zero_shot_active,6,barrier_abs_error,0.0,0.384,1000
zero_shot_active,6,barrier_abs_error,0.0,0.385,1000
zero_shot_active,6,barrier_abs_error,0.0,0.386,1000
zero_shot_active,6,barrier_abs_error,0.0,0.387,1000
zero_shot_active,6,barrier_abs_error,0.0,0.388,1000
zero_shot_active,6,barrier_abs_error,0.0,0.389,1000
zero_shot_active,6,barrier_abs_error,0.0,0.39,1000
zero_shot_active,6,barrier_abs_error,0.0,0.391,1000
zero_shot_active,6,barrier_abs_error,0.0,0.392,1000
zero_shot_active,6,barrier_abs_error,0.0,0.393,1000
zero_shot_active,6,barrier_abs_error,0.0,0.394,1000
zero_shot_active,6,barrier_abs_error,0.0,0.395,1000
zero_shot_active,6,barrier_abs_error,0.0,0.396,1000
zero_shot_active,6,barrier_abs_error,0.0,0.397,1000
zero_shot_active,6,barrier_abs_error,0.0,0.398,1000
zero_shot_active,6,barrier_abs_error,0.0,0.399,1000
zero_shot_active,6,barrier_abs_error,0.0,0.4,1000
zero_shot_active,6,barrier_abs_error,0.0,0.401,1000
zero_shot_active,6,barrier_abs_error,0.0,0.402,1000
zero_shot_active,6,barrier_abs_error,0.0,0.403,1000
zero_shot_active,6,barrier_abs_error,0.0,0.404,1000
zero_shot_active,6,barrier_abs_error,0.0,0.405,1000
zero_shot_active,6,barrier_abs_error,0.0,0.406,1000
zero_shot_active,6,barrier_abs_error,0.0,0.407,1000
zero_shot_active,6,barrier_abs_error,0.0,0.408,1000
zero_shot_active,6,barrier_abs_error,0.0,0.409,1000
zero_shot_active,6,barrier_abs_error,0.0,0.41,1000
zero_shot_active,6,barrier_abs_error,0.0,0.411,1000
zero_shot_active,6,barrier_abs_error,0.0,0.412,1000
zero_shot_active,6,barrier_abs_error,0.0,0.413,1000
zero_shot_active,6,barrier_abs_error,0.0,0.414,1000
zero_shot_active,6,barrier_abs_error,0.0,0.415,1000
zero_shot_active,6,barrier_abs_error,0.0,0.416,1000
zero_shot_active,6,barrier_abs_error,0.0,0.417,1000
zero_shot_active,6,barrier_abs_error,0.0,0.418,1000
zero_shot_active,6,barrier_abs_error,0.0,0.419,1000
zero_shot_active,6,barrier_abs_error,0.0,0.42,1000
zero_shot_active,6,barrier_abs_error,0.0,0.421,1000
zero_shot_active,6,barrier_abs_error,0.0,0.422,1000
zero_shot_active,6,barrier_abs_error,0.0,0.423,1000
zero_shot_active,6,barrier_abs_error,0.0,0.424,1000
zero_shot_active,6,barrier_abs_error,0.0,0.425,1000
zero_shot_active,6,barrier_abs_error,0.0,0.426,1000
zero_shot_active,6,barrier_abs_error,0.0,0.427,1000
zero_shot_active,6,barrier_abs_error,0.0,0.428,1000
zero_shot_active,6,barrier_abs_error,0.0,0.429,1000
zero_shot_active,6,barrier_abs_error,0.0,0.43,1000
zero_shot_active,6,barrier_abs_error,0.0,0.431,1000
zero_shot_active,6,barrier_abs_error,0.0,0.432,1000
zero_shot_active,6,barrier_abs_error,0.0,0.433,1000
zero_shot_active,6,barrier_abs_error,0.0,0.434,1000
zero_shot_active,6,barrier_abs_error,0.0,0.435,1000
zero_shot_active,6,barrier_abs_error,0.0,0.436,1000
zero_shot_active,6,barrier_abs_error,0.0,0.437,1000
zero_shot_active,6,barrier_abs_error,0.0,0.438,1000
zero_shot_active,6,barrier_abs_error,0.0,0.439,1000
zero_shot_active,6,barrier_abs_error,0.0,0.44,1000
zero_shot_active,6,barrier_abs_error,0.0,0.441,1000
zero_shot_active,6,barrier_abs_error,0.0,0.442,1000
zero_shot_active,6,barrier_abs_error,0.0,0.443,1000
zero_shot_active,6,barrier_abs_error,0.0,0.444,1000
zero_shot_active,6,barrier_abs_error,0.0,0.445,1000
zero_shot_active,6,barrier_abs_error,0.0,0.446,1000
